43.659915,-79.513875
43.643851,-79.56031
43.671114,-79.473032
43.67498,-79.555471
43.642529,-79.427854
43.698533,-79.462103
43.637877,-79.392291
43.653438,-79.451435
43.570159,-79.602683
43.627501,-79.629147
43.647573,-79.39248
43.641357,-79.414673
43.639998,-79.417914
43.563205,-79.572767
43.671541,-79.42109
43.640034,-79.419743
43.668547,-79.397414
43.69644,-79.53337
43.634279,-79.411672
43.587053,-79.607966
43.645526,-79.380468
43.643995,-79.389199
43.677993,-79.390267
43.649955,-79.379771
43.651269,-79.367825
43.710995,-79.399041
43.665118,-79.380453
43.649233,-79.378113
43.654743,-79.378756
43.689084,-79.413044
43.586589,-79.647119
43.639945,-79.393181
43.592979,-79.641962
43.63641,-79.596257
43.668127,-79.388508
43.549823,-79.587268
43.653405,-79.42651
43.636929,-79.620929
43.612706,-79.555654
43.69644,-79.53337
43.689658,-79.57794
43.728718,-79.607986
43.67498,-79.555471
43.68622,-79.596236
43.735043,-79.60153
43.698533,-79.462103
43.646619,-79.51373
43.659915,-79.513875
43.648368,-79.507515
43.624633,-79.50816
43.643851,-79.56031
43.757748,-79.465976
43.651436,-79.475705
43.638115,-79.537686
43.725227,-79.448889
43.635268,-79.563257
43.627925,-79.489347
43.616217,-79.525625
43.612047,-79.578158
43.738077,-79.701396
43.671114,-79.473032
43.627501,-79.629147
43.721613,-79.45683
43.710995,-79.399041
43.654088,-79.646758
43.788864,-79.553438
43.755674,-79.440525
43.766939,-79.476317
43.78609,-79.474251
43.677276,-79.721563
43.796669,-79.419443
43.764602,-79.661089
43.689084,-79.413044
43.677993,-79.390267
43.668547,-79.397414
43.671541,-79.42109
43.636929,-79.620929
43.768309,-79.412886
43.647573,-79.39248
43.784279,-79.65886
43.729709,-79.403574
43.734082,-79.43303
43.705633,-79.397857
43.622645,-79.481766
43.700734,-79.427356
43.722632,-79.415133
43.63641,-79.596257
43.734523,-79.533476
43.677112,-79.612194
43.735275,-79.419733
43.725508,-79.402622
43.728845,-79.403371
43.744913,-79.406192
43.714757,-79.399829
43.736745,-79.434254
43.746227,-79.408978
43.719566,-79.430234
43.7071,-79.399308
43.75468,-79.443364
43.709388,-79.398738
43.727396,-79.379698
43.760484,-79.410992
43.707301,-79.396532
43.706351,-79.398019
43.704316,-79.409021
43.758645,-79.410543
43.725259,-79.449222
43.763846,-79.399284
43.765604,-79.412219
43.695835,-79.44908
43.73174,-79.460474
43.722889,-79.456286
43.710814,-79.377526
43.717151,-79.456393
43.718303,-79.374177
43.735033,-79.35567
43.762013,-79.409816
43.705648,-79.361212
43.719389,-79.468074
43.68742,-79.396542
43.698572,-79.396871
43.732244,-79.418919
43.768172,-79.472531
43.755551,-79.360193
43.722857,-79.33913
43.781263,-79.415616
43.774239,-79.413272
43.766182,-79.388783
43.789474,-79.417118
43.698612,-79.386254
43.734052,-79.343572
43.701488,-79.463936
43.736695,-79.472607
43.682835,-79.42098
43.779002,-79.415019
43.751319,-79.457068
43.701301,-79.452673
43.713538,-79.377913
43.754251,-79.487623
43.776031,-79.23206
43.779889,-79.232334
43.769943,-79.260729
43.771741,-79.252059
43.766063,-79.270993
43.78068,-79.205364
43.757739,-79.228551
43.78698,-79.257445
43.793469,-79.238158
43.760041,-79.226192
43.785587,-79.279308
43.791813,-79.249575
43.783224,-79.204353
43.756569,-79.248139
43.746667,-79.200295
43.737152,-79.217848
43.73797,-79.240314
43.770986,-79.278374
43.751424,-79.26434
43.79883,-79.241809
43.735042,-79.257746
43.810508,-79.256206
43.769841,-79.187078
43.812906,-79.242275
43.783831,-79.187056
43.749931,-79.274225
43.802102,-79.198097
43.744082,-79.215977
43.726635,-79.231475
43.766651,-79.302015
43.784784,-79.227519
43.784838,-79.227657
43.809967,-79.269303
43.823245,-79.247082
43.771623,-79.320422
43.764284,-79.291145
43.789205,-79.237258
43.783787,-79.293465
43.790098,-79.302963
43.803832,-79.288273
43.745504,-79.295265
43.733665,-79.290358
43.758159,-79.312298
43.757467,-79.234739
43.775242,-79.258138
43.782226,-79.257919
43.773102,-79.259771
43.773095,-79.259864
43.786537,-79.193289
43.764683,-79.191632
43.624603,-79.509323
43.623697,-79.515531
43.628192,-79.48953
43.636118,-79.520629
43.615281,-79.524632
43.61778,-79.539428
43.626497,-79.528555
43.596781,-79.525134
43.606096,-79.520573
43.595607,-79.51569
43.598975,-79.512134
43.645202,-79.52229
43.629922,-79.487379
43.650176,-79.527164
43.638411,-79.538997
43.592952,-79.538989
43.644641,-79.567825
43.610084,-79.553172
43.631051,-79.553503
43.632228,-79.545189
43.620374,-79.554427
43.602213,-79.545025
43.609076,-79.559968
43.609121,-79.560115
43.648608,-79.485161
43.609069,-79.56006
43.594419,-79.566919
43.644415,-79.448163
43.608339,-79.585773
43.574113,-79.560807
43.618438,-79.574483
43.597159,-79.598002
43.609067,-79.577484
43.652004,-79.473319
43.637966,-79.418851
43.5917,-79.595194
43.665449,-79.488254
43.62375,-79.587594
43.667834,-79.487891
43.655261,-79.458742
43.665407,-79.475059
43.676989,-79.495498
43.675135,-79.557929
43.672502,-79.46942
43.61094,-79.600587
43.600415,-79.521521
43.62314,-79.602587
43.637508,-79.400457
43.623236,-79.480599
43.596522,-79.520282
43.711191,-79.56709
43.723177,-79.559261
43.713283,-79.579792
43.715957,-79.555086
43.714722,-79.5937
43.69679,-79.546111
43.696043,-79.544819
43.712286,-79.534824
43.722807,-79.509468
43.675135,-79.557929
43.728588,-79.574195
43.71487,-79.604541
43.683335,-79.564741
43.737842,-79.566855
43.720717,-79.599975
43.700748,-79.51151
43.743579,-79.606144
43.721245,-79.511603
43.73502,-79.533799
43.735472,-79.605582
43.750803,-79.585327
43.697164,-79.501429
43.715443,-79.628515
43.709474,-79.505903
43.644641,-79.567825
43.729559,-79.598194
43.734655,-79.617299
43.741929,-79.589585
43.680968,-79.611704
43.686622,-79.607439
43.715866,-79.627367
43.660334,-79.583104
43.695635,-79.487844
43.718151,-79.63739
43.782874,-79.545473
43.716399,-79.581707
43.685427,-79.618941
43.650176,-79.527164
43.722402,-79.486692
43.774129,-79.53034
43.691328,-79.576622
43.691328,-79.576622
43.770538,-79.54276
43.707649,-79.476444
43.676989,-79.495498
43.699496,-79.635906
43.76454,-79.575953
43.752383,-79.542755
43.754251,-79.487623
43.680966,-79.509381
